lag,period,horizon,target_pct,target_label,n,target_hits,target_hit_rate,target_hit_wilson_lower_95,target_hit_wilson_upper_95,mean_target_zero_return,entry_dates,codes,events,retention_vs_parent_crosses
3,full_period,T+16,1,target_1pct,19293,16513,0.8559062872544446,0.8508798710196008,0.8607909964035946,0.008559062872544446,1163,2466,19400,0.3442279711842152
3,full_period,T+16,2,target_2pct,19293,15164,0.78598455398331,0.7801404864089168,0.7917147543989884,0.0157196910796662,1163,2466,19400,0.3442279711842152
3,full_period,T+16,3,target_3pct,19293,13783,0.7144041880474784,0.7079881129638803,0.720734896297905,0.02143212564142435,1163,2466,19400,0.3442279711842152
3,full_period,T+16,4,target_4pct,19293,12392,0.6423054994039289,0.6355141019069244,0.6490402367678565,0.025692219976157157,1163,2466,19400,0.3442279711842152
3,full_period,T+16,5,target_5pct,19293,11104,0.575545534649873,0.5685566971126202,0.5825042930962645,0.028777276732493653,1163,2466,19400,0.3442279711842152
3,full_period,T+16,6,target_6pct,19293,9949,0.5156792619084642,0.5086248377058197,0.5227274432809301,0.030940755714507853,1163,2466,19400,0.3442279711842152
3,full_period,T+16,7,target_7pct,19293,8940,0.46338050069973563,0.4563519616395865,0.47042362012193867,0.0324366350489815,1163,2466,19400,0.3442279711842152
3,full_period,T+16,8,target_8pct,19293,7982,0.413725185300368,0.40679338372065227,0.4206913379241583,0.033098014824029444,1163,2466,19400,0.3442279711842152
3,full_period,T+16,9,target_9pct,19293,7154,0.3708080651013321,0.3640185280045762,0.3776490410550155,0.033372725859119885,1163,2466,19400,0.3442279711842152
3,full_period,T+16,10,target_10pct,19293,6428,0.333177836521018,0.32656043804440676,0.33986165664698575,0.0333177836521018,1163,2466,19400,0.3442279711842152
3,full_period,T+16,11,target_11pct,19293,5756,0.29834655056238013,0.2919309977242919,0.3048423934196765,0.03281812056186181,1163,2466,19400,0.3442279711842152
3,full_period,T+16,12,target_12pct,19293,5190,0.26900948530555124,0.2627984966848355,0.27531244474508226,0.032281138236666146,1163,2466,19400,0.3442279711842152
3,full_period,T+16,13,target_13pct,19293,4657,0.24138288498419117,0.23539636762532704,0.2474723729254583,0.031379775047944855,1163,2466,19400,0.3442279711842152
3,full_period,T+16,14,target_14pct,19293,4165,0.21588140776447415,0.21013257097536503,0.22174336876391337,0.030223397087026385,1163,2466,19400,0.3442279711842152
3,full_period,T+16,15,target_15pct,19293,3777,0.19577048670502253,0.19023216189156678,0.20142994306140133,0.02936557300575338,1163,2466,19400,0.3442279711842152
3,full_period,T+16,16,target_16pct,19293,3419,0.1772145337687244,0.17189067912632877,0.18266690816298187,0.028354325402995904,1163,2466,19400,0.3442279711842152
3,full_period,T+16,17,target_17pct,19293,3105,0.1609392007463847,0.1558213588794095,0.16619204252613456,0.027359664126885404,1163,2466,19400,0.3442279711842152
