lag,period,horizon,target_pct,target_label,n,target_hits,target_hit_rate,target_hit_wilson_lower_95,target_hit_wilson_upper_95,mean_realized_return,median_realized_return,entry_dates,codes,events,retention_vs_parent_crosses
6,year_2026,T+20,9,target_9pct,3114,1233,0.3959537572254335,0.3789147949774559,0.4132491173906387,-0.012482064777370447,0.0035621487754293746,131,1464,18868,0.33482396365701306
6,year_2026,T+20,10,target_10pct,3114,1110,0.35645472061657035,0.3398186029488696,0.3734445724478535,-0.013202249758935313,-0.003543709616115498,131,1464,18868,0.33482396365701306
6,year_2026,T+20,11,target_11pct,3114,1015,0.32594733461785486,0.3097072197182528,0.3426163620826956,-0.013238262189396836,-0.007531799852184162,131,1464,18868,0.33482396365701306
6,year_2026,T+20,12,target_12pct,3114,938,0.3012202954399486,0.28535907672199473,0.3175713607960625,-0.012566744624828936,-0.010292558104568583,131,1464,18868,0.33482396365701306
6,year_2026,T+20,13,target_13pct,3114,855,0.2745664739884393,0.25917601094516296,0.2905124658523754,-0.012731056026225847,-0.013432726320965704,131,1464,18868,0.33482396365701306
6,year_2026,T+20,14,target_14pct,3114,777,0.24951830443159922,0.2346340577434881,0.2650198053648878,-0.012693570800733226,-0.015359330982261221,131,1464,18868,0.33482396365701306
6,year_2026,T+20,15,target_15pct,3114,700,0.224791265253693,0.21047338430638704,0.2397873345190978,-0.012817938258196689,-0.01637718735014676,131,1464,18868,0.33482396365701306
6,year_2026,T+20,16,target_16pct,3114,643,0.20648683365446371,0.19263524657163283,0.2210617160963872,-0.012755114547885096,-0.0180733053825044,131,1464,18868,0.33482396365701306
6,year_2026,T+20,17,target_17pct,3114,577,0.1852922286448298,0.1720362317374574,0.19932375011665598,-0.013801141912511767,-0.020236144146210278,131,1464,18868,0.33482396365701306
6,year_2026,T+20,18,target_18pct,3114,533,0.17116249197174052,0.15834034314366133,0.1847949848345143,-0.013683645500804526,-0.02121191214671808,131,1464,18868,0.33482396365701306
6,year_2026,T+20,19,target_19pct,3114,487,0.15639049454078355,0.14405699378153233,0.1695707415081629,-0.013777843782212949,-0.022018764575526373,131,1464,18868,0.33482396365701306
6,year_2026,T+20,20,target_20pct,3114,444,0.14258188824662812,0.13074118419761757,0.1553033666224112,-0.014075203151434911,-0.022681599588895818,131,1464,18868,0.33482396365701306
7,full_period,T+20,1,target_1pct,18246,16047,0.8794804340677409,0.8746763292277966,0.8841247772979719,-0.004091262645239081,0.01,1158,2368,18729,0.3323573253833049
7,full_period,T+20,2,target_2pct,18246,14933,0.8184259563739997,0.8127655480478926,0.8239523070813267,-0.0013218269913481142,0.02,1158,2368,18729,0.3323573253833049
7,full_period,T+20,3,target_3pct,18246,13800,0.7563301545544229,0.7500474681773263,0.7625049257020814,0.0007145640675234583,0.03,1158,2368,18729,0.3323573253833049
7,full_period,T+20,4,target_4pct,18246,12620,0.6916584456867259,0.6849177703765968,0.6983184326159815,0.002093960513681119,0.04,1158,2368,18729,0.3323573253833049
