lag,horizon,target_pct,n,target_hits,target_hit_rate,mean_target_zero_return,entry_dates,codes
0,T+3,13,20114,993,0.04936859898578105,0.006417917868151536,1170,2523
0,T+3,14,20114,812,0.04036989161777866,0.005651784826489013,1170,2523
0,T+3,15,20114,659,0.03276324947797554,0.004914487421696331,1170,2523
0,T+3,16,20114,533,0.026498955951078852,0.004239832952172617,1170,2523
0,T+3,17,20114,436,0.021676444267674257,0.003684995525504624,1170,2523
0,T+3,18,20114,356,0.017699115044247787,0.0031858407079646016,1170,2523
0,T+3,19,20114,297,0.014765834741970766,0.0028055086009744455,1170,2523
0,T+3,20,20114,240,0.011931987670279408,0.0023863975340558817,1170,2523
1,T+3,1,19911,13884,0.6973029983426247,0.006973029983426247,1169,2508
1,T+3,2,19911,11255,0.5652654311687008,0.011305308623374016,1169,2508
1,T+3,3,19911,8931,0.44854602983275577,0.013456380894982672,1169,2508
1,T+3,4,19911,6978,0.35045954497513937,0.014018381799005575,1169,2508
1,T+3,5,19911,5462,0.2743207272362011,0.013716036361810055,1169,2508
1,T+3,6,19911,4311,0.21651348500828688,0.012990809100497212,1169,2508
1,T+3,7,19911,3393,0.1704083170106976,0.011928582190748833,1169,2508
1,T+3,8,19911,2684,0.13479985937421526,0.010783988749937221,1169,2508
1,T+3,9,19911,2174,0.10918587715333233,0.00982672894379991,1169,2508
1,T+3,10,19911,1720,0.08638441062729145,0.008638441062729145,1169,2508
1,T+3,11,19911,1385,0.06955953995278992,0.007651549394806891,1169,2508
1,T+3,12,19911,1132,0.056852995831449954,0.006822359499773994,1169,2508
1,T+3,13,19911,939,0.04715986138315504,0.006130781979810155,1169,2508
1,T+3,14,19911,739,0.03711516247300487,0.0051961227462206825,1169,2508
1,T+3,15,19911,606,0.03043543769775501,0.004565315654663251,1169,2508
1,T+3,16,19911,495,0.024860629802621666,0.003977700768419467,1169,2508
1,T+3,17,19911,404,0.02029029179850334,0.003449349605745568,1169,2508
1,T+3,18,19911,345,0.01732710562000904,0.003118879011601627,1169,2508
1,T+3,19,19911,286,0.01436391944151474,0.0027291446938878007,1169,2508
1,T+3,20,19911,235,0.011802521219426447,0.00236050424388529,1169,2508
2,T+3,1,19656,13758,0.6999389499389499,0.006999389499389499,1172,2487
2,T+3,2,19656,11094,0.5644078144078144,0.011288156288156288,1172,2487
2,T+3,3,19656,8712,0.4432234432234432,0.013296703296703296,1172,2487
2,T+3,4,19656,6807,0.3463064713064713,0.013852258852258853,1172,2487
2,T+3,5,19656,5253,0.26724664224664224,0.013362332112332113,1172,2487
